Key,Value
[File: PATH-/usr/local/lib/perl5/5.24/pod/perl5241delta.pod]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/icons/adwaita/256x256/devices/scanner.png]->FILE_READ->[Any],2
[File: PATH-/usr/local/x86_64-portbld-freebsd12.0/lib/ldscripts/elf64_sparc_fbsd.xbn]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/zsh/5.4.2/functions/chpwd/zsh_directory_name_cdr]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/emacs/25.3/lisp/emulation/viper-keym.elc]->FILE_READ->[Any],2
[File: PATH-/usr/local/share/icons/adwaita/22x22/actions/edit-delete.png]->FILE_READ->[Any],3
[File: PATH-/usr/local/share/zsh/5.4.2/functions/completion/unix/_ctags_tags]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/ghostscript/9.16/lib/lqx70cm.upp]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/ri/2.4/system/fiddle/handle/sym-i.ri]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/doc/imagemagick-6/www/api/magickcore/splay-tree_8h-source.html]->FILE_READ->[Any],3
[File: PATH-/usr/local/include/webp/demux.h]->FILE_READ->[Any],1
[File: PATH-/usr/local/x86_64-portbld-freebsd12.0/lib/ldscripts/armelfb_fuchsia.xsw]->FILE_READ->[Any],1
[File: PATH-/usr/local/x86_64-portbld-freebsd12.0/lib/ldscripts/elf64_s390.xsc]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python2.7/site-packages/salt/engines/napalm_syslog.pyo]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python2.7/curses/wrapper.py]->FILE_READ->[Any],1
[File: PATH-/usr/local/include/gtk-3.0/gtk/gtkrecentchooserwidget.h]->FILE_READ->[Any],1
[File: PATH-/usr/local/include/apr-1/apr_poll.h]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/vim/vim80/keymap/russian-jcukenwintype.vim]->FILE_READ->[Any],1
[File: PATH-/usr/local/include/bash/config.h]->FILE_READ->[Any],1
[File: PATH-/usr/local/x86_64-portbld-freebsd12.0/lib/ldscripts/armelfb_nacl.xu]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/glib-2.0/codegen/config.pyo]->FILE_READ->[Any],1
[File: PATH-/usr/local/x86_64-portbld-freebsd12.0/lib/ldscripts/shelf_vxworks.xsce]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python3.6/test/test_sqlite.py]->FILE_READ->[Any],1
[File: PATH-/usr/local/x86_64-portbld-freebsd12.0/lib/ldscripts/elf64_ia64_vms.xu]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python3.6/__pycache__/tty.cpython-36.opt-2.pyc]->FILE_READ->[Any],1
[File: PATH-/usr/local/x86_64-portbld-freebsd12.0/lib/ldscripts/elf_i386_fbsd.xc]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python2.7/site-packages/salt/engines/reactor.py]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/perl5/5.24/math/complex.pm]->FILE_READ->[Any],1
[File: PATH-/usr/local/man/man3/gnutls_record_uncork.3.gz]->FILE_READ->[Any],2
[File: PATH-/usr/local/openjdk8/sample/nio/server/n1.java]->FILE_READ->[Any],2
[File: PATH-/usr/local/lib/python2.7/test/test_glob.py]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/locale/sv/lc_messages/avahi.mo]->FILE_READ->[Any],2
[File: PATH-/usr/local/lib/gcc6/include/c++/javax/swing/border/etchHASH.h]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/doc/db5/api_reference/cxx/dbcdup.html]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/vim/vim80/print/jis_roman.ps]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/perl5/5.24/pod/perlmroapi.pod]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/subversion/dist/templates/rc-release-ann.ezt]->FILE_READ->[Any],1
[File: PATH-/usr/local/x86_64-portbld-freebsd12.0/lib/ldscripts/elf64alpha_fbsd.xu]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/zsh/5.4.2/functions/completion/debian/_dcut]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/icons/adwaita/16x16/apps/preferences-desktop-accessibility.png]->FILE_READ->[Any],3
[File: PATH-/usr/local/share/doc/db5/api_reference/cxx/mempget_priority.html]->FILE_READ->[Any],1
[File: PATH-/usr/local/man/man3/dane_query_data.3.gz]->FILE_READ->[Any],3
[File: PATH-/usr/local/share/doc/docbook-xsl/html/chunk.first.sections.html]->FILE_READ->[Any],1
[File: PATH-/usr/local/x86_64-portbld-freebsd12.0/lib/ldscripts/elf64alpha_nbsd.xsc]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/cups/templates/pt_br/option-conflict.tmpl]->FILE_READ->[Any],2
[Network Connect: Localhost--127.0.0.1:35009]->NET_CONNECT->[Any],1
[File: PATH-/usr/local/include/unicode/plurfmt.h]->FILE_READ->[Any],2
[File: PATH-/usr/local/lib/python2.7/test/outstanding_bugs.pyo]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python3.6/test/__pycache__/test_unicode.cpython-36.opt-1.pyc]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/subversion/dev/benchmarks/large_dirs/create_bigdir.sh]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/icons/adwaita/24x24/actions/media-skip-backward-rtl.png]->FILE_READ->[Any],3
[File: PATH-/usr/local/x86_64-portbld-freebsd12.0/lib/ldscripts/elf_x86_64_sol2.xbn]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/doc/imagemagick-6/www/api/magickcore/struct__image.html]->FILE_READ->[Any],2
[File: PATH-/usr/local/lib/ruby/2.4/rubygems/commands/pristine_command.rb]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/emacs/25.3/lisp/progmodes/vhdl-mode.el.gz]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python2.7/test/test_copy.pyo]->FILE_READ->[Any],2
[File: PATH-/usr/local/lib/python3.6/encodings/__pycache__/cp1140.cpython-36.opt-1.pyc]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/licenses/nettle-3.4/lgpl3]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/postgresql/timezone/asia/kashgar]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/perl5/5.24/pod/perlplan9.pod]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/doc/postfix/postmap.1.html]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/emacs/25.3/etc/images/icons/allout-widgets/dark-bg/empty.png]->FILE_READ->[Any],1
[File: PATH-/usr/local/include/boost/asio/detail/timer_scheduler_fwd.hpp]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/perl5/5.24/perl/man/man3/pod::perldoc::baseto.3.gz]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/doc/imagemagick-6/www/api/magickwand/magickwand_8h.html]->FILE_READ->[Any],2
[File: PATH-/usr/local/share/java/zi/asia/srednekolymsk]->FILE_READ->[Any],2
[File: PATH-/usr/local/share/cups/templates/fr/printer.tmpl]->FILE_READ->[Any],2
[File: PATH-/usr/local/share/emacs/25.3/lisp/org/org-entities.el.gz]->FILE_READ->[Any],1
[File: PATH-/usr/local/include/boost/align/detail/alignment_of_codegear.hpp]->FILE_READ->[Any],1
[File: PATH-/usr/local/include/imagemagick-6/magick/statistic.h]->FILE_READ->[Any],3
[File: PATH-/usr/local/lib/imagemagick-6.9.9/modules-q16/coders/tga.la]->FILE_READ->[Any],3
[File: PATH-/usr/local/lib/python2.7/textwrap.pyc]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python2.7/site-packages/salt/modules/composer.pyo]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/perl5/5.24/unicore/to/age.pl]->FILE_READ->[Any],1
[File: PATH-/tmp/tmp.see0m4]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python2.7/xml/sax/handler.pyc]->FILE_READ->[Any],2
[File: PATH-/usr/local/share/ri/2.4/system/csv/write_headers%3f-i.ri]->FILE_READ->[Any],2
[File: PATH-/usr/local/x86_64-portbld-freebsd12.0/lib/ldscripts/elf64_ia64_fbsd.xsw]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/locale/uk/lc_messages/gtk30.mo]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/doc/imagemagick-6/www/api/magickcore/globals_vars.html]->FILE_READ->[Any],3
[File: PATH-/usr/local/share/doc/db5/programmer_reference/txn.html]->FILE_READ->[Any],1
[File: PATH-/usr/local/bin/php-cgi]->FILE_READ->[Any],1
[File: PATH-/usr/local/man/man3/gnutls_cipher_encrypt.3.gz]->FILE_READ->[Any],2
[File: PATH-/usr/local/lib/python2.7/site-packages/salt/modules/omapi.pyc]->FILE_READ->[Any],3
[File: PATH-/usr/local/share/licenses/ghostscript9-agpl-base-9.16_5/agplv3]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/doc/tiff/images/warning.gif]->FILE_READ->[Any],1
[File: PATH-/usr/local/include/boost/compute/image_format.hpp]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/locale/ga/lc_messages/at-spi2-core.mo]->FILE_READ->[Any],2
[File: PATH-/usr/local/share/doc/gnutls/gnutls-client-server-use-case.png]->FILE_READ->[Any],1
[Network Connect: Localhost--127.0.0.1:59318]->NET_CONNECT->[Any],1
[File: PATH-/usr/local/share/doc/db5/api_reference/c/db.html]->FILE_READ->[Any],2
[File: PATH-/usr/local/lib/python2.7/site-packages/salt/modules/netaddress.pyo]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python3.6/unittest/test/__pycache__/test_program.cpython-36.opt-2.pyc]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/doc/imagemagick-6/www/api/magickcore/globals_0x72.html]->FILE_READ->[Any],3
[File: PATH-/usr/local/man/man3/gnutls_session_set_premaster.3.gz]->FILE_READ->[Any],2
[File: PATH-/usr/local/share/licenses/ghostscript9-agpl-base-9.16_5/license]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/icons/adwaita/22x22/mimetypes/text-x-script.png]->FILE_READ->[Any],3
[File: PATH-/usr/local/share/doc/imagemagick-6/www/source/colors.xml]->FILE_READ->[Any],3
[File: PATH-/usr/local/man/man1/aspell.1.gz]->FILE_READ->[Any],2
[File: PATH-/usr/local/share/icons/adwaita/22x22/actions/help-contents.png]->FILE_READ->[Any],3
[File: PATH-/usr/local/share/examples/curl/externalsocket.c]->FILE_READ->[Any],2
[File: PATH-/etc/periodic/security/400.passwdless]->FILE_READ->[Any],2
[File: PATH-/usr/local/lib/gcc6/include/c++/javax/swing/text/html/parser/documentparser.h]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/icons/adwaita/16x16/actions/edit-delete.png]->FILE_READ->[Any],3
[File: PATH-/usr/local/lib/python2.7/site-packages/salt/states/augeas.pyo]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/cups/templates/de/option-pickone.tmpl]->FILE_READ->[Any],2
[File: PATH-/usr/local/lib/python2.7/site-packages/boto/ec2/elb/securitygroup.py]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/ri/2.4/system/date/upto-i.ri]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python2.7/htmllib.pyc]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python2.7/dummy_thread.pyc]->FILE_READ->[Any],1
[File: PATH-/usr/local/man/man3/curlopt_range.3.gz]->FILE_READ->[Any],2
[File: PATH-/usr/local/man/man1/convert.1.gz]->FILE_READ->[Any],3
[File: PATH-/usr/local/share/icons/adwaita/24x24/actions/insert-text.png]->FILE_READ->[Any],3
[File: PATH-/usr/local/share/doc/imagemagick-6/images/patterns/gray60.png]->FILE_READ->[Any],3
[File: PATH-/usr/local/bin/svndiff3]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/ri/2.4/system/gem/configfile/bulk_threshold-i.ri]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/java/zi/america/hermosillo]->FILE_READ->[Any],1
[File: PATH-/usr/local/etc/asciidoc/images/icons/callouts/8.png]->FILE_READ->[Any],3
[File: PATH-/usr/local/lib/python3.6/encodings/__pycache__/hex_codec.cpython-36.pyc]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/ri/2.4/system/cgi/queryextension/raw_cookie-i.ri]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python2.7/site-packages/salt/modules/boto_elb.py]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/doc/imagemagick-6/www/api/magickcore/stream-private_8h.html]->FILE_READ->[Any],3
[File: PATH-/usr/local/share/icons/adwaita/22x22/devices/modem.png]->FILE_READ->[Any],3
[File: PATH-/usr/local/lib/perl5/5.24/unicore/lib/bc/es.pl]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/java/zi/america/cancun]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python2.7/lib-tk/tksimpledialog.py]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/icons/adwaita/32x32/actions/zoom-fit-best.png]->FILE_READ->[Any],2
[File: PATH-/usr/local/lib/perl5/5.24/i18n/langtags/list.pm]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python3.6/test/eintrdata/eintr_tester.py]->FILE_READ->[Any],1
[File: PATH-/tmp/tmp.xlh37f]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/cups/templates/ru/printer-configured.tmpl]->FILE_READ->[Any],2
[File: PATH-/usr/local/share/argyll/ref/sotele.sp]->FILE_READ->[Any],2
[File: PATH-/usr/local/share/git-core/contrib/hooks/setgitperms.perl]->FILE_READ->[Any],2
[File: PATH-/usr/local/share/java/zi/etc/gmt+11]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/ri/2.4/system/erb/def_method-i.ri]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python2.7/site-packages/salt/states/event.py]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/gcc6/include/c++/javax/naming/noinitialcontextexception.h]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/perl5/5.24/mach/core/perlio.h]->FILE_READ->[Any],2
[File: PATH-/usr/local/share/icons/adwaita/48x48/mimetypes/text-x-script.png]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/gcc6/include/c++/javax/naming/ldap/hascontrols.h]->FILE_READ->[Any],1
[Network Connect: Localhost--128.55.12.122:42022]->NET_CONNECT->[Any],1
[File: PATH-/usr/local/x86_64-portbld-freebsd12.0/lib/ldscripts/elf_i386_nacl.xce]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python2.7/encodings/iso2022_jp_2.pyc]->FILE_READ->[Any],1
[File: PATH-/usr/local/x86_64-portbld-freebsd12.0/lib/ldscripts/h8300elf.xce]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/libharfbuzz-gobject.so.0.10705.0]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/postgresql/timezone/atlantic/faeroe]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python3.6/distutils/tests/__pycache__/test_spawn.cpython-36.pyc]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/doc/db5/programmer_reference/program_mt.html]->FILE_READ->[Any],2
[File: PATH-/usr/local/lib/python2.7/site-packages/salt/modules/napalm_acl.pyc]->FILE_READ->[Any],3
[File: PATH-/usr/local/lib/gcc6/include/c++/javax/swing/jtable.h]->FILE_READ->[Any],2
[File: PATH-/usr/local/x86_64-portbld-freebsd12.0/lib/ldscripts/elf64mmix.xsc]->FILE_READ->[Any],1
[File: PATH-/usr/local/man/man3/gnutls_srp_set_prime_bits.3.gz]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/ghostscript/9.16/lib/pdf2dsc.ps]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python3.6/test/win_console_handler.py]->FILE_READ->[Any],1
[File: PATH-/usr/local/x86_64-portbld-freebsd12.0/lib/ldscripts/shlelf_nbsd.xs]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/ri/2.4/system/openssl/x509/name/eql%3f-i.ri]->FILE_READ->[Any],1
[File: PATH-/usr/local/x86_64-portbld-freebsd12.0/lib/ldscripts/pdp11.x]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python2.7/distutils/tests/test_bdist_msi.pyc]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/examples/curl/evhiperfifo.c]->FILE_READ->[Any],2
[File: PATH-/usr/local/man/man3/xrefreshkeyboardmapping.3.gz]->FILE_READ->[Any],2
[File: PATH-/usr/local/lib/gcc6/include/c++/java/sql/sqloutput.h]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/java/zi/asia/pontianak]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/icons/adwaita/256x256/actions/system-shutdown.png]->FILE_READ->[Any],2
[File: PATH-/usr/local/share/ri/2.4/system/basicobject/__send__-i.ri]->FILE_READ->[Any],1
[File: PATH-/usr/local/x86_64-portbld-freebsd12.0/lib/ldscripts/nios2elf.xdwe]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/doc/ntp/html/access.html]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/doc/ntp/drivers/driver8.html]->FILE_READ->[Any],1
[File: PATH-/usr/local/man/man1/ginstall.1.gz]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/doc/docbook-xsl/manpages/man.authors.section.enabled.html]->FILE_READ->[Any],1
[File: PATH-/usr/local/man/man3/tspi_key_unloadkey.3.gz]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/imagemagick-6.9.9/modules-q16/coders/ipl.la]->FILE_READ->[Any],3
[File: PATH-/usr/local/share/cups/templates/printHASH.tmpl]->FILE_READ->[Any],2
[File: PATH-/usr/local/include/orbit-2.0/orbit/HASH/HASHj.h]->FILE_READ->[Any],3
[File: PATH-/usr/local/include/x11/extensions/xi2proto.h]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/gcc6/include/c++/java/util/concurrentmodificationexception.h]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python2.7/site-packages/salt/modules/iwtools.pyc]->FILE_READ->[Any],3
[File: PATH-/usr/local/share/vim/vim80/compiler/fortran_lf95.vim]->FILE_READ->[Any],2
[File: PATH-/usr/local/share/icons/adwaita/scalable/status/weather-clear-symbolic.svg]->FILE_READ->[Any],2
[File: PATH-/usr/local/share/ri/2.4/system/basicsocket/cdesc-basicsocket.ri]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/doc/imagemagick-6/images/donate.png]->FILE_READ->[Any],3
[File: PATH-/usr/local/lib/gcc6/include/c++/javax/security/auth/login/loginexception.h]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/vim/vim80/indent/dylan.vim]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/locale/as/lc_messages/gtk30.mo]->FILE_READ->[Any],1
[File: PATH-/usr/local/man/man3/gnutls_psk_set_server_credentials_file.3.gz]->FILE_READ->[Any],2
[File: PATH-/usr/local/lib/python2.7/site-packages/salt/modules/bcache.pyc]->FILE_READ->[Any],3
[File: PATH-/usr/local/lib/perl5/5.24/perl/man/man1/perlpod.1.gz]->FILE_READ->[Any],2
[File: PATH-/usr/local/share/icons/adwaita/scalable/places/network-server-symbolic.svg]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/ri/2.4/system/base64/strict_encode64-i.ri]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/gtk-doc/html/libatspi/object-tree.html]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/x11/locale/tscii-0/compose]->FILE_READ->[Any],2
[File: PATH-/usr/local/share/texinfo/lib/libintl-perl/lib/locale/HASHta/inis_8.pm]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/doc/ntp/html/pic/driver43_2.jpg]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python3.6/__pycache__/sunau.cpython-36.opt-2.pyc]->FILE_READ->[Any],1
[File: PATH-/usr/local/man/man3/tspi_tpm_cmksetrestrictions.3.gz]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/java/zi/america/moncton]->FILE_READ->[Any],1
[File: PATH-/usr/local/include/boost/accumulators/statistics/sum.hpp]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/doc/jasper/jasper.pdf]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/perl5/5.24/pod/find.pm]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/doc/docbook-xsl/fo/variablelist.term.separator.html]->FILE_READ->[Any],1
[File: PATH-/usr/local/x86_64-portbld-freebsd12.0/lib/ldscripts/nds32elf_linux.x]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/doc/db5/api_reference/c/dbget_heap_regionsize.html]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/doc/imagemagick-6/www/api/magickwand/ftv2folderclosed.png]->FILE_READ->[Any],2
[File: PATH-/usr/local/share/zsh/5.4.2/functions/completion/solaris/_beadm]->FILE_READ->[Any],1
[File: PATH-/usr/local/include/boost/fusion/container/map/detail/cpp03/end_impl.hpp]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python3.6/test/dtracedata/__pycache__/gc.cpython-36.opt-1.pyc]->FILE_READ->[Any],1
[File: PATH-/usr/local/include/unicode/symtable.h]->FILE_READ->[Any],2
[File: PATH-/usr/local/include/boost/compute/event.hpp]->FILE_READ->[Any],2
[File: PATH-/usr/local/x86_64-portbld-freebsd12.0/lib/ldscripts/armelf_nbsd.xce]->FILE_READ->[Any],1
[File: PATH-/usr/local/x86_64-portbld-freebsd12.0/lib/ldscripts/elf64_s390.xw]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/gcc6/include/c++/javax/management/runtimembeanexception.h]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/icons/adwaita/scalable/actions/pan-end-symbolic-rtl.svg]->FILE_READ->[Any],3
[File: PATH-/usr/local/share/vim/vim80/compiler/sass.vim]->FILE_READ->[Any],2
[File: PATH-/usr/local/libdata/pkgconfig/xcb-event.pc]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/ri/2.4/system/array/delete-i.ri]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/locale/ms/lc_messages/glib20.mo]->FILE_READ->[Any],2
[File: PATH-/usr/local/lib/imagemagick-6.9.9/modules-q16/coders/vid.so]->FILE_READ->[Any],3
[File: PATH-/usr/local/share/texinfo/lib/libintl-perl/lib/locale/HASHta/koi_8.pm]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/doc/db5/api_reference/stl/stldb_map_base_iteratorget_bulk_bufsize.html]->FILE_READ->[Any],1
[File: PATH-/usr/local/include/boost/detail/identifier.hpp]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/gcc6/include/c++/java/security/acl/aclentry.h]->FILE_READ->[Any],1
[File: PATH-/usr/local/include/unicode/bytestrie.h]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python2.7/distutils/command/build_ext.pyc]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/python2.7/site-packages/salt/modules/rbac_solaris.pyc]->FILE_READ->[Any],2
[File: PATH-/usr/local/x86_64-portbld-freebsd12.0/lib/ldscripts/m68kelf.xsce]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/doc/imagemagick-6/www/api/magickcore/log_8h-source.html]->FILE_READ->[Any],3
[File: PATH-/usr/local/lib/aspell-0.60/cp1256.cset]->FILE_READ->[Any],2
[File: PATH-/usr/local/share/locale/az/lc_messages/gtkHASHties.mo]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/locale/rw/lc_messages/gtk30.mo]->FILE_READ->[Any],2
[File: PATH-/usr/local/lib/gcc6/include/c++/javax/print/attribute/standard/datetimeatcreation.h]->FILE_READ->[Any],1
[File: PATH-/usr/local/x86_64-portbld-freebsd12.0/lib/ldscripts/elf_l1om.xbn]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/ri/2.4/system/csv/table/by_row-i.ri]->FILE_READ->[Any],1
[File: PATH-/usr/local/lib/imagemagick-6.9.9/modules-q16/filters/analyze.la]->FILE_READ->[Any],3
[File: PATH-/usr/local/share/zsh/5.4.2/functions/chpwd/chpwd_recent_filehandler]->FILE_READ->[Any],1
[File: PATH-/usr/local/share/doc/pcre/html/pcredemo.html]->FILE_READ->[Any],2
[File: PATH-/usr/local/lib/db5/libdb-5.3.so.0.0.0]->FILE_READ->[Any],2
[File: PATH-/usr/local/share/doc/db5/programmer_reference/mp_warm.html]->FILE_READ->[Any],1
[File: PATH-/usr/local/include/imagemagick-6/magick/semaphore.h]->FILE_READ->[Any],3
[File: PATH-/usr/local/x86_64-portbld-freebsd12.0/lib/ldscripts/armelfb.xswe]->FILE_READ->[Any],1
